id,uid,callsign,freq,snr,drift,grid,grid_lat,grid_lon,pwr_dbm,pwr_watt,rpt_grid,rpt_de,rpt_lat,rpt_lon,rpt_distance_km,reported_at,created_at
2106227,0d0a56f46aa26493e4b35f9fc983174b,LU1ESY,14.0972,-15,2,HG55,-25,-30,40,10,GG56tv,PY2GN,-23.125,-48.4167,1971,2020-10-13 16:18:00,2020-10-13 22:29:02
2106228,eef4a5b76304a84bf1816cb5ac60ae54,LU1ESY,14.0972,-23,2,HG55,-25,-30,40,10,GH64cg,PT2FHC,-15.75,-47.8333,2185,2020-10-13 16:18:00,2020-10-13 22:29:02
2106229,bddf9942002eb505b9f28c8eb675f60e,LU1ESY,14.0972,-17,0,HG55,-25,-30,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1756,2020-10-13 16:08:00,2020-10-13 22:29:02
2106230,09afdf8b14aa8b8af8919e2124d73dfd,LU1ESY,14.0972,-17,0,HG55,-25,-30,40,10,JF95jw,ZS1DX,-34.0833,18.75,4715,2020-10-13 16:08:00,2020-10-13 22:29:02
2106231,0b5c245e8ba0908c2266063bbfe3b42c,LU1ESY,14.0972,-18,-1,HG55,-25,-30,40,10,GG56tv,PY2GN,-23.125,-48.4167,1971,2020-10-13 16:08:00,2020-10-13 22:29:02
2106232,f068b66fe02e07e0bf6207be4ab6c632,LU1ESY,14.0972,-25,0,HG55,-25,-30,40,10,GH64cg,PT2FHC,-15.75,-47.8333,2185,2020-10-13 16:08:00,2020-10-13 22:29:02
2106233,b0403f25dc985e9a5b800f4b11af7976,LU1ESY,14.0972,-16,0,HG55,-25,-30,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1756,2020-10-13 15:58:00,2020-10-13 22:29:02
2106234,42951ea28cb0269f1707e1e033931663,LU1ESY,14.0972,-25,0,HG55,-25,-30,40,10,IL38bo,EA8BFK,28.5833,-13.9167,6126,2020-10-13 15:58:00,2020-10-13 22:29:02
2106235,b1c73ac343a4c4140c4ae398c4d5850a,LU1ESY,14.0972,-19,0,HG55,-25,-30,40,10,GG56tv,PY2GN,-23.125,-48.4167,1971,2020-10-13 15:58:00,2020-10-13 22:29:02
2106236,6041abbb00a52d295d813844f3a5fdc5,LU1ESY,14.0972,-27,0,HG55,-25,-30,40,10,GH64cg,PT2FHC,-15.75,-47.8333,2185,2020-10-13 15:58:00,2020-10-13 22:29:02
2106237,2b4b439fb1f0d768742b5e9860d8aabf,LU1ESY,14.0971,-20,0,HG55,-25,-30,40,10,JF95jw,ZS1DX,-34.0833,18.75,4715,2020-10-13 15:48:00,2020-10-13 22:29:02
2106238,9f4fa98ad30ba69418c5b3b9d8a748c1,LU1ESY,14.097,-21,-1,HG55,-25,-30,40,10,GH64cg,PT2FHC,-15.75,-47.8333,2185,2020-10-13 15:48:00,2020-10-13 22:29:02
2106239,5f25cbd3a46fedd6edda69d4bde704a6,LU1ESY,14.097,-16,0,HG55,-25,-30,40,10,GG56tv,PY2GN,-23.125,-48.4167,1971,2020-10-13 15:48:00,2020-10-13 22:29:02
2106240,d8756f8a2c23aa9c9098380fb209d2c0,LU1ESY,14.097,-20,0,HG55,-25,-30,40,10,JF95jw,ZS1DX,-34.0833,18.75,4715,2020-10-13 15:38:00,2020-10-13 22:29:02
2106241,460a40d2ee1c5d82e355ca344aba5ad3,LU1ESY,14.097,-23,0,HG55,-25,-30,40,10,GH64cg,PT2FHC,-15.75,-47.8333,2185,2020-10-13 15:38:00,2020-10-13 22:29:03
2106242,fd535702e34607434c4f7c7bcea35583,LU1ESY,14.097,-13,0,HG55,-25,-30,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1756,2020-10-13 15:38:00,2020-10-13 22:29:03
2106243,e47e24dd1bc70802a9420897bc5dc0a7,LU1ESY,14.097,-26,0,HG55,-25,-30,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,5300,2020-10-13 15:38:00,2020-10-13 22:29:03
2106244,145746d2e5efa2a53823ebb416e65fc2,LU1ESY,14.0971,-16,-1,HG55,-25,-30,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1756,2020-10-13 15:28:00,2020-10-13 22:29:03
2106245,35f5e149fdf74615a1a11fd2bc14e7ec,LU1ESY,14.0971,-9,1,HG55,-25,-30,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,5300,2020-10-13 15:28:00,2020-10-13 22:29:03
2106246,9d9b875a97feea8167ff51415055979d,LU1ESY,14.0971,-17,0,HG55,-25,-30,40,10,GG56tv,PY2GN,-23.125,-48.4167,1971,2020-10-13 15:28:00,2020-10-13 22:29:03
2106247,c00a3148dcb6931ed764353cfbb75c4f,LU1ESY,14.0971,-13,0,HG45,-25,-32,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1554,2020-10-13 15:18:00,2020-10-13 22:29:03
2106248,73f8c99cbebcc1bc0ca9f03ae77b41d1,LU1ESY,14.0971,-21,0,HG45,-25,-32,40,10,JF95jw,ZS1DX,-34.0833,18.75,4899,2020-10-13 15:18:00,2020-10-13 22:29:03
2106249,3dba62c1e0777ade1023d6c479ffbdaa,LU1ESY,14.0971,-17,0,HG45,-25,-32,40,10,GH64cg,PT2FHC,-15.75,-47.8333,2001,2020-10-13 15:18:00,2020-10-13 22:29:03
2106250,e70081e10a77095f8ed07ed24e4be543,LU1ESY,14.0971,-16,0,HG45,-25,-32,40,10,GG56tv,PY2GN,-23.125,-48.4167,1769,2020-10-13 15:18:00,2020-10-13 22:29:03
2106251,6c6a40bbde58cffa9c087ee59b11b935,LU1ESY,14.0971,-12,0,HG45,-25,-32,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1554,2020-10-13 15:08:00,2020-10-13 22:29:03
2106252,bae8840304f0198bc42a568d38723ea5,LU1ESY,14.0971,-21,0,HG45,-25,-32,40,10,JF95jw,ZS1DX,-34.0833,18.75,4899,2020-10-13 15:08:00,2020-10-13 22:29:03
2106253,e287428daa52e1c12120282eacac55bc,LU1ESY,14.097,-16,0,HG45,-25,-32,40,10,GH64cg,PT2FHC,-15.75,-47.8333,2001,2020-10-13 15:08:00,2020-10-13 22:29:03
2106254,fd4759c26f47065c97b4dfde38c1d3cd,LU1ESY,14.0971,-17,2,HG45,-25,-32,40,10,JF95jw,ZS1DX,-34.0833,18.75,4899,2020-10-13 14:58:00,2020-10-13 22:29:03
2106255,93fcbf79460fc86ca50c25cd2e2bb7ef,LU1ESY,14.0971,-9,1,HG45,-25,-32,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1554,2020-10-13 14:58:00,2020-10-13 22:29:03
2106256,29a40f3a108272a81871050115e0c014,LU1ESY,14.0971,-17,0,HG45,-25,-32,40,10,GH64cg,PT2FHC,-15.75,-47.8333,2001,2020-10-13 14:58:00,2020-10-13 22:29:03
2106257,78330d20257a562ed3b812151ce772e0,LU1ESY,14.0972,-19,0,HG45,-25,-32,40,10,JF95jw,ZS1DX,-34.0833,18.75,4899,2020-10-13 14:48:00,2020-10-13 22:29:03
2106258,e0b286412cac3916108a1dc7335ade3c,LU1ESY,14.0972,-22,0,HG45,-25,-32,40,10,FF57nd,LU8MIL,-32.875,-68.9167,3783,2020-10-13 14:48:00,2020-10-13 22:29:03
2106259,411b8847cd02efae617358c82da5706b,LU1ESY,14.0972,-10,0,HG45,-25,-32,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1554,2020-10-13 14:48:00,2020-10-13 22:29:03
2106260,7895af7dec43ee987a68847ce468cf74,LU1ESY,14.0972,-17,0,HG45,-25,-32,40,10,GG56tv,PY2GN,-23.125,-48.4167,1769,2020-10-13 14:48:00,2020-10-13 22:29:03
2106261,ebdbe4ca8bcf89a9e491edf7b5936a46,LU1ESY,14.0972,-22,0,HG45,-25,-32,40,10,GH64cg,PT2FHC,-15.75,-47.8333,2001,2020-10-13 14:48:00,2020-10-13 22:29:03
2106262,aada129939a4dfeeb4bd950de1dddd49,LU1ESY,14.0971,-11,0,HG45,-25,-32,43,19.953,GG65tv,PY2SDR,-24.125,-46.4167,1554,2020-10-13 14:18:00,2020-10-13 22:29:03
2106263,30c2ff2e2b81dc10204fa8993e088f8a,LU1ESY,14.0972,-12,-3,HG35,-25,-34,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1351,2020-10-13 13:58:00,2020-10-13 22:29:03
2106264,837b7aa92c47bc2c096cc653e85b0167,LU1ESY,14.0972,-25,-3,HG35,-25,-34,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,5369,2020-10-13 13:58:00,2020-10-13 22:29:03
2106265,a67b227242e1d15a96c3cd9a94e2cb22,LU1ESY,14.0972,-13,-4,HG35,-25,-34,40,10,GH64cg,PT2FHC,-15.75,-47.8333,1822,2020-10-13 13:58:00,2020-10-13 22:29:03
2106266,512bed92f9b6c3a5b742ac549f17a011,LU1ESY,14.0972,-6,0,HG35,-25,-34,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1351,2020-10-13 13:48:00,2020-10-13 22:29:03
2106267,f4c2344acff38eb8816dadf88d4334af,LU1ESY,14.0971,-17,1,HG35,-25,-34,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1351,2020-10-13 13:38:00,2020-10-13 22:29:03
2106268,2704b51ebc7c5b6c0209262af8e7e83a,LU1ESY,14.0971,-17,1,HG35,-25,-34,40,10,GG56tv,PY2GN,-23.125,-48.4167,1567,2020-10-13 13:38:00,2020-10-13 22:29:03
2106269,5bf45e340fdb11a369ee1f7e87a66b75,LU1ESY,14.0971,-11,-4,HG35,-25,-34,40,10,GH64cg,PT2FHC,-15.75,-47.8333,1822,2020-10-13 13:28:00,2020-10-13 22:29:03
2106270,f4686030662a84103e202d9393f51815,LU1ESY,14.0971,-11,3,HG35,-25,-34,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1351,2020-10-13 13:18:00,2020-10-13 22:29:03
2106271,0ef773f48b31de40973bd3696b94280b,LU1ESY,14.0971,-14,3,HG35,-25,-34,40,10,GG56tv,PY2GN,-23.125,-48.4167,1567,2020-10-13 13:18:00,2020-10-13 22:29:03
2106272,15604a469ccb2dbd96c252d74b30cc01,LU1ESY,14.097,-9,3,HG35,-25,-34,40,10,GH64cg,PT2FHC,-15.75,-47.8333,1822,2020-10-13 13:18:00,2020-10-13 22:29:03
2106273,318c87114b9f46b0b8880f4f97f57628,LU1ESY,14.097,-27,0,HG35,-25,-34,40,10,FG73ie,LU1KCQ1,-26.8333,-65.3333,3234,2020-10-13 13:08:00,2020-10-13 22:29:03
2106274,095efeabdda56b143db76bec62e30ebb,LU1ESY,14.097,-12,0,HG35,-25,-34,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1351,2020-10-13 13:08:00,2020-10-13 22:29:03
2106275,52676d138a1541f37749863d33a11df3,LU1ESY,14.097,-15,0,HG35,-25,-34,40,10,GG56tv,PY2GN,-23.125,-48.4167,1567,2020-10-13 13:08:00,2020-10-13 22:29:03
2106276,62e3ae6f0300501591b0ef1db1cec2dc,LU1ESY,14.0971,-7,-1,HG35,-25,-34,43,19.953,GG65tv,PY2SDR,-24.125,-46.4167,1351,2020-10-13 12:58:00,2020-10-13 22:29:03
2106277,cb9e9d0199b0512ffc90e067e4bb37e9,LU1ESY,14.097,-12,-1,HG35,-25,-34,43,19.953,GG56tv,PY2GNSDR,-23.125,-48.4167,1567,2020-10-13 12:58:00,2020-10-13 22:29:03
2106278,cf767111e04da52c274a034ecf0c4685,LU1ESY,14.0971,-12,-1,HG35,-25,-34,43,19.953,GG56tv,PY2GN,-23.125,-48.4167,1567,2020-10-13 12:58:00,2020-10-13 22:29:03
2106279,3d540e3ca446c69fae74e779ba6c5413,LU1ESY,14.0971,-11,3,HG25,-25,-36,43,19.953,GG56tv,PY2GNSDR,-23.125,-48.4167,1365,2020-10-13 12:48:00,2020-10-13 22:29:03
2106280,295e32c678db59b6f94ea926ee0de4ce,LU1ESY,14.0971,-10,3,HG25,-25,-36,43,19.953,GG56tv,PY2GN,-23.125,-48.4167,1365,2020-10-13 12:48:00,2020-10-13 22:29:03
2106281,30147a27d9dc06502a0c3a03e3243416,LU1ESY,14.0971,-12,0,HG25,-25,-36,43,19.953,GG65tv,PY2SDR,-24.125,-46.4167,1149,2020-10-13 12:28:00,2020-10-13 22:29:03
2106282,fd5b127c14ba9c156cf9915be55b747c,LU1ESY,14.0971,-10,0,HG25,-25,-36,43,19.953,GG56tv,PY2GNSDR,-23.125,-48.4167,1365,2020-10-13 12:28:00,2020-10-13 22:29:03
2106283,2073477b8bb5535b8ebf9454c576bae8,LU1ESY,14.0971,-10,0,HG25,-25,-36,43,19.953,GG56tv,PY2GN,-23.125,-48.4167,1365,2020-10-13 12:28:00,2020-10-13 22:29:03
2106284,19294b35bbe053f738d49bcf05abe3cc,LU1ESY,14.0971,-10,0,HG25,-25,-36,43,19.953,GH64cg,PT2FHC,-15.75,-47.8333,1650,2020-10-13 12:28:00,2020-10-13 22:29:03
2106285,7ca37acc0e1b85c43d9b26b27b6076fe,LU1ESY,14.0972,-6,3,HG25,-25,-36,40,10,GG65tv,PY2SDR,-24.125,-46.4167,1149,2020-10-13 12:18:00,2020-10-13 22:29:03
2106286,0bb649278b2ee4daad0dda124a71ffab,LU1ESY,14.0971,-8,4,HG25,-25,-36,43,19.953,GG65tv,PY2SDR,-24.125,-46.4167,1149,2020-10-13 12:08:00,2020-10-13 22:29:03
2106287,11a04c116185ad8bac52173bb2b4f18a,LU1ESY,14.0971,-16,4,HG25,-25,-36,43,19.953,GG56tv,PY2GN,-23.125,-48.4167,1365,2020-10-13 12:08:00,2020-10-13 22:29:03
2106288,1ebc8c67d6142a9146cd46309774ef35,LU1ESY,14.0971,-17,3,HG25,-25,-36,43,19.953,GH64cg,PT2FHC,-15.75,-47.8333,1650,2020-10-13 12:08:00,2020-10-13 22:29:03
2106289,b9c0352152a1573f3f5665c0fcc7d073,LU1ESY,14.0971,-10,0,HG15,-25,-38,43,19.953,GG56tv,PY2GNSDR,-23.125,-48.4167,1163,2020-10-13 11:38:00,2020-10-13 22:29:03
2106290,3680ba266b4f1f35acd7c48bdb5a60db,LU1ESY,14.0971,-19,2,HG15,-25,-38,43,19.953,GG65tv,PY2SDR,-24.125,-46.4167,947,2020-10-13 11:28:00,2020-10-13 22:29:03
2106291,be8ac1f73ace5e2aac5373eb9e652eda,LU1ESY,14.0971,-16,1,HG15,-25,-38,43,19.953,GG56tv,PY2GNSDR,-23.125,-48.4167,1163,2020-10-13 11:28:00,2020-10-13 22:29:03
2106292,dd318007ff554b70ddca8bb55d60bb83,LU1ESY,14.0971,-6,-1,HG15,-25,-38,43,19.953,GH64cg,PT2FHC,-15.75,-47.8333,1487,2020-10-13 11:28:00,2020-10-13 22:29:03
2106293,5dfc1d9bb0abb1ddb1001542a3dd9532,LU1ESY,14.0971,-5,-4,HG15,-25,-38,43,19.953,GH64cg,PT2FHC,-15.75,-47.8333,1487,2020-10-13 11:18:00,2020-10-13 22:29:03
2106294,266602f47946fd2dcbeffb1fc01dfa7c,LU1ESY,14.0971,-18,-2,HG15,-25,-38,43,19.953,GG65tv,PY2SDR,-24.125,-46.4167,947,2020-10-13 11:08:00,2020-10-13 22:29:03
2106295,b5ca4be997df640716c775b3a4138349,LU1ESY,14.0971,-23,0,HG15,-25,-38,43,19.953,GG56tv,PY2GN,-23.125,-48.4167,1163,2020-10-13 11:08:00,2020-10-13 22:29:03
2106296,9f5d58f30c0dd30a7bdff180cc869892,LU1ESY,14.0971,-26,0,HG05,-25,-40,43,19.953,FG73ie,LU1KCQ1,-26.8333,-65.3333,2639,2020-10-13 10:28:00,2020-10-13 22:29:03
2106416,c4f95bc2f20e478fe626dfb117f2092d,LU1ESY,14.0971,-16,-4,JF43,-37,8,40,10,IB59ui,DP0GVN-1,-70.6667,-8.33333,3929,2020-10-14 14:50:00,2020-10-14 11:58:08
2106417,ef2fe39eec7515674ebadaeb7e7d000c,LU1ESY,14.0971,-13,-3,JF43,-37,8,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,3929,2020-10-14 14:50:00,2020-10-14 11:58:08
2106418,f09cdcecb0252d9ae16306524b416421,LU1ESY,14.097,-23,2,JF43,-37,8,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,3929,2020-10-14 14:30:00,2020-10-14 11:58:08
2106419,82540852f4af1024495f831fe060fbe6,LU1ESY,14.0972,-22,0,JF43,-37,8,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,3929,2020-10-14 14:10:00,2020-10-14 11:58:08
2106420,3c8bf452f5721e637c7fec2fb1dfc591,LU1ESY,14.0972,-25,0,JF33,-37,6,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,3900,2020-10-14 14:00:00,2020-10-14 11:58:08
2106421,1ec1909f1e432faa34be5029e111fc8a,LU1ESY,14.0972,-27,0,JF33,-37,6,40,10,IB59ui,DP0GVN-1,-70.6667,-8.33333,3900,2020-10-14 14:00:00,2020-10-14 11:58:08
2106422,382313c48151299e13407f3d244404b6,LU1ESY,14.0971,-9,0,JF34,-36,6,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4010,2020-10-14 13:30:00,2020-10-14 11:58:08
2106423,64993e9638987066631663513411706b,LU1ESY,14.0971,-15,0,JF34,-36,6,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4010,2020-10-14 13:20:00,2020-10-14 11:58:08
2106424,611c30fa7148649fbee3e428d42b5837,LU1ESY,14.097,-22,0,JF34,-36,6,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4010,2020-10-14 13:10:00,2020-10-14 11:58:08
2106425,a50e9c14b6e993d8bb2fd32f89b980a3,LU1ESY,14.097,-24,1,JF24,-36,4,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,3985,2020-10-14 12:40:00,2020-10-14 11:58:08
2106426,36f933f3082a86403b7a4c7e4a1df1fa,LU1ESY,14.0971,6,0,JF24,-36,4,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,3985,2020-10-14 12:30:00,2020-10-14 11:58:08
2106427,88a75dccbd4e60e01eb2907e1b518ba5,LU1ESY,14.0972,-21,0,JF24,-36,4,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,3985,2020-10-14 12:10:00,2020-10-14 11:58:08
2106428,e33ecc9085c146bcd0ed86b3660375ac,LU1ESY,14.0972,-27,1,JF24,-36,4,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,3985,2020-10-14 12:00:00,2020-10-14 11:58:08
2106429,203376c5ff21d3fd2b8a9a14f4ed3796,LU1ESY,14.0972,-25,-1,JF14,-36,2,40,10,IB59ui,DP0GVN-1,-70.6667,-8.33333,3963,2020-10-14 11:50:00,2020-10-14 11:58:08
2106430,006f9f397061e158ab9a9d6936a45776,LU1ESY,14.0971,-11,0,JF15,-35,2,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4073,2020-10-14 11:20:00,2020-10-14 11:58:08
2106431,c6e413ce95786739e67239a9265901db,LU1ESY,14.0971,-13,-2,JF15,-35,2,40,10,IB59ui,DP0GVN-1,-70.6667,-8.33333,4073,2020-10-14 11:20:00,2020-10-14 11:58:08
2106432,0ea56bf5b90381030613aa9b01d60955,LU1ESY,14.097,-24,-3,JF15,-35,2,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4073,2020-10-14 11:10:00,2020-10-14 11:58:08
2106433,3061144fec6dff459901827ee9f95bce,LU1ESY,14.097,-24,-4,JF15,-35,2,40,10,IB59ui,DP0GVN-1,-70.6667,-8.33333,4073,2020-10-14 11:10:00,2020-10-14 11:58:08
2106434,cffdba7563be5d8011dda692427ef466,LU1ESY,14.0971,-18,0,JF05,-35,0,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4055,2020-10-14 10:40:00,2020-10-14 11:58:08
2106435,e7bb80db131984576582f5b6619f47e7,LU1ESY,14.0972,-27,-2,IF95,-35,-2,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4040,2020-10-14 09:50:00,2020-10-14 11:58:08
2106436,71d644b79dc76f2d47c056c48d6ccb17,LU1ESY,14.0971,-18,0,IF96,-34,-2,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4151,2020-10-14 09:20:00,2020-10-14 11:58:08
2106437,37f93b17ebd1f5d73d7989d44226d3cd,LU1ESY,14.0971,-10,-1,IF96,-34,-2,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4151,2020-10-14 09:10:00,2020-10-14 11:58:08
2106438,0e8fba19549488cdf74c2337b2f9d726,LU1ESY,14.0971,-12,-1,IF96,-34,-2,40,10,IB59ui,DP0GVN-1,-70.6667,-8.33333,4151,2020-10-14 09:10:00,2020-10-14 11:58:08
2106439,943610473165ceb7e9ef0b968cacfd32,LU1ESY,14.0971,-14,0,IF86,-34,-4,40,10,GG56tv,PY2GN,-23.125,-48.4167,4549,2020-10-14 08:30:00,2020-10-14 11:58:08
2106440,cbbdf4071c0bcc8cd7a863192788f763,LU1ESY,14.0971,-20,0,IF86,-34,-4,40,10,IB59ui,DP0GVN-1,-70.6667,-8.33333,4140,2020-10-14 08:30:00,2020-10-14 11:58:08
2106441,e2ed9e0482c31852531cff23b31937e1,LU1ESY,14.0971,-18,0,IF86,-34,-4,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,4140,2020-10-14 08:30:00,2020-10-14 11:58:08
2106442,6642faeeb98e3836443ee2791d12e9fe,LU1ESY,14.0971,-20,0,IF86,-34,-4,40,10,GG56tv,PY2GN,-23.125,-48.4167,4549,2020-10-14 08:20:00,2020-10-14 11:58:08
2106443,6c44c701fed815fc1eb48856cc5758f5,LU1ESY,14.097,-14,2,IF86,-34,-4,40,10,GG56tv,PY2GN,-23.125,-48.4167,4549,2020-10-14 08:10:00,2020-10-14 11:58:08
2106516,26a4b3133cc7563abc263dbd9e008e74,LU1ESY,14.0971,-18,4,JF53,-37,10,40,10,IB59ui,DP0GVN,-70.6667,-8.33333,3960,2020-10-14 15:10:00,2020-10-14 18:15:39
2110516,90ee281f325f608824e0b17483850ff2,LU1ESY,14.0972,-27,0,LF49,-31,48,40,10,KG44cd,ZS6ETA,-25.875,28.1667,2095,2020-10-15 12:44:00,2020-10-15 10:06:54
2110517,4bd8ee66f371741e45b354e820100f17,LU1ESY,14.0972,-16,0,LF49,-31,48,40,10,KG44bj,ZS6KN,-25.625,28.0833,2112,2020-10-15 12:44:00,2020-10-15 10:06:54
2110518,fa647f038c9735b1a277f8efc33e5353,LU1ESY,14.0971,-20,1,LF49,-31,48,40,10,KG44bj,ZS6KN,-25.625,28.0833,2112,2020-10-15 12:34:00,2020-10-15 10:06:54
2110519,d48410b77f4380b9327fdb24e1787a14,LU1ESY,14.0972,-16,0,LF38,-32,46,40,10,KG44bj,ZS6KN,-25.625,28.0833,1950,2020-10-15 11:34:00,2020-10-15 10:06:54
2110520,d32a78c54df9b412829f535823969492,LU1ESY,14.0972,-24,-1,LF38,-32,46,40,10,KG44cd,ZS6ETA,-25.875,28.1667,1931,2020-10-15 11:34:00,2020-10-15 10:06:54
2110521,18c5d092ceae59da989f518895580ebd,LU1ESY,14.0971,-21,-3,LF28,-32,44,40,10,KG44bj,ZS6KN,-25.625,28.0833,1768,2020-10-15 11:04:00,2020-10-15 10:06:54
2110522,6f61fa9f11af53b2ab7c4c5fe27a0b93,LU1ESY,14.097,-18,1,LF28,-32,44,40,10,KG44bj,ZS6KN,-25.625,28.0833,1768,2020-10-15 10:54:00,2020-10-15 10:06:54
2110523,58a453981f40feacfcb7f0ed4cbe450e,LU1ESY,14.0971,-19,3,LF28,-32,44,40,10,KG44bj,ZS6KN,-25.625,28.0833,1768,2020-10-15 10:44:00,2020-10-15 10:06:54
2110524,58c77f6fca2992c95c97ac21c901f6be,LU1ESY,14.0971,-29,3,LF28,-32,44,40,10,KG44cd,ZS6ETA,-25.875,28.1667,1749,2020-10-15 10:44:00,2020-10-15 10:06:54
2110525,549ac4ca5a141b553e59fb1fbc5d67e9,LU1ESY,14.0971,-17,3,LF27,-33,44,40,10,KG44bj,ZS6KN,-25.625,28.0833,1805,2020-10-15 10:24:00,2020-10-15 10:06:54
2110526,bfafedbef1490797b1d01290bc1dde65,LU1ESY,14.097,-25,3,LF27,-33,44,40,10,KG44cd,ZS6ETA,-25.875,28.1667,1784,2020-10-15 10:24:00,2020-10-15 10:06:54
2110527,2daee1368f0d70b270b57a964f5a31fb,LU1ESY,14.0971,-15,0,LF27,-33,44,40,10,KG44bj,ZS6KN,-25.625,28.0833,1805,2020-10-15 10:14:00,2020-10-15 10:06:54
2110528,28473a6b041242bfda9672b9323df4d9,LU1ESY,14.0972,-22,1,LF17,-33,42,40,10,KG44bj,ZS6KN,-25.625,28.0833,1632,2020-10-15 09:12:00,2020-10-15 10:06:54
2110529,06f894cb5facccca673c67074faf456c,LU1ESY,14.0971,-18,0,LF06,-34,40,40,10,KG44bj,ZS6KN,-25.625,28.0833,1520,2020-10-15 08:22:00,2020-10-15 10:06:54
2110530,2e2ad9baf8b985398a716ac6f658ded9,LU1ESY,14.0971,-15,0,LF06,-34,40,40,10,KG44bj,ZS6KN,-25.625,28.0833,1520,2020-10-15 08:12:00,2020-10-15 10:06:54
2110531,d5d233d61a1800d3f53ce401ff4ac7e6,LU1ESY,14.0972,-23,1,LF06,-34,40,40,10,KG44bj,ZS6KN,-25.625,28.0833,1520,2020-10-15 08:02:00,2020-10-15 10:06:54
2110532,4779c91043b0c06a1edad265d525a9d9,LU1ESY,14.0971,-17,-1,KF96,-34,38,40,10,KG44bj,ZS6KN,-25.625,28.0833,1367,2020-10-15 07:22:00,2020-10-15 10:06:54
2110533,508041f4e4a14869c04d056c686d3176,LU1ESY,14.0971,-27,0,KF96,-34,38,40,10,KG44cd,ZS6ETA,-25.875,28.1667,1342,2020-10-15 07:12:00,2020-10-15 10:06:54
2110534,ea2cefdbc558a64187576cd490eb5d9c,LU1ESY,14.0971,-18,0,KF96,-34,38,40,10,KG44bj,ZS6KN,-25.625,28.0833,1367,2020-10-15 07:12:00,2020-10-15 10:06:54
2110535,1a17b4a776b2419a391874c72bcd6bca,LU1ESY,14.0971,-17,-4,KF85,-35,36,40,10,KG44cd,ZS6ETA,-25.875,28.1667,1278,2020-10-15 06:22:00,2020-10-15 10:06:54
2110536,f3ee4b4774d829b1101e6ddc55e968a8,LU1ESY,14.0971,-10,-4,KF85,-35,36,40,10,KG44bj,ZS6KN,-25.625,28.0833,1305,2020-10-15 06:22:00,2020-10-15 10:06:54
2110537,ce0351db46aacd6b436439ed8973b896,LU1ESY,14.0971,-19,0,KF85,-35,36,40,10,KG44bj,ZS6KN,-25.625,28.0833,1305,2020-10-15 06:02:00,2020-10-15 10:06:54
2110538,e364388fa761211560f33f9d979b64bf,LU1ESY,14.0972,-21,2,KF85,-35,36,40,10,KG44bj,ZS6KN,-25.625,28.0833,1305,2020-10-15 05:52:00,2020-10-15 10:06:54
2110539,79959ae0747e0390d4a23dfcdab990b1,LU1ESY,14.0971,-14,-4,NF08,-32,80,40,10,OF87hp,VK6QS,-32.375,116.583,3351,2020-10-16 10:06:00,2020-10-16 10:52:40
2110540,e2ba180a143fc4edf286ed59452d7ab7,LU1ESY,14.0971,-12,-1,NF08,-32,80,40,10,KG30bx,ZS4TX,-29.0417,26.0833,5218,2020-10-16 10:06:00,2020-10-16 10:52:40
2110541,7c036119bcb21274a04cf17fc9351875,LU1ESY,14.0972,-7,0,NF08,-32,80,40,10,OF87hp,VK6QS,-32.375,116.583,3351,2020-10-16 09:46:00,2020-10-16 10:52:40
2110542,bea4b4e71832da0a5c12cddbfc6ff7d5,LU1ESY,14.0972,-7,0,NF08,-32,80,40,10,KG30bx,ZS4TX,-29.0417,26.0833,5218,2020-10-16 09:46:00,2020-10-16 10:52:40
